date,headline,source
2012-01-13 15:01:00,General Dynamics Awarded $26 Million Task Order from the U.S. Department of Interior,kaggle_massive
2012-01-13 19:33:00,LinkedIn Spiking Higher on Heavy Volume,kaggle_massive
2012-01-13 19:57:00,LinkedIn Trading 1.8% Higher on Heavy Volume; Currently at $70.22,kaggle_massive
2012-01-16 00:00:00,"The Zacks Analyst Blog Highlights: Lockheed Martin, General Dynamics, Honeywell International and Alliant Techsystems - Press Releases",massive_raw_partner_headlines
2012-01-17 11:03:00,Deutsche Bank Initiates Steel Dynamics at Buy,kaggle_massive
2012-01-17 11:47:00,"UPDATE: Deutsche Bank Initiates Buy, $19 Target on Steel Dynamics",kaggle_massive
2012-01-17 12:00:00,AECOM Awarded U.S. Air Force Contract Field Teams task Order Worth Up to   US $16.5 Million,kaggle_massive
2012-01-18 13:02:00,Hearing Raymond James Initiates LinkedIn with Outperform and $80 PT,kaggle_massive
2012-01-18 15:59:00,"Einhorn: Largest Long Positions Include Apple, General Motors, Gold, Market Vectors Gold Miners, Microsoft",kaggle_massive
2012-01-18 16:04:00,"Einhorn: Largest Long Positions Include Apple, General Motors, Gold, Market Vectors Gold Miners, Microsoft -Letter",kaggle_massive
2012-01-19 12:07:00,Oppenheimer Downgrades Douglas Dynamics to Perform,kaggle_massive
2012-01-19 15:00:00,General Dynamics Opens Cyber Intel Facility Near Ft. Meade,kaggle_massive
2012-01-19 15:32:00,LinkedIn Spiking Higher on Heavy Volume,kaggle_massive
2012-01-19 18:57:00,LinkedIn Trading 4.9% Higher on Heavy Volume; Currently at $74,kaggle_massive
2012-01-19 20:02:00,LinkedIn Spokesperson Says No News to Account For Today's 5% Move,kaggle_massive
2012-01-20 00:00:00,"4 Stocks Hitting 52-Week Highs: MSFT, INTC, PZZA, AYR",massive_raw_partner_headlines
2012-01-20 01:14:00,"Fast Money Picks For January 20th (ALB, NFLX, MSFT, EEM, SPY)",kaggle_massive
2012-01-20 15:02:00,LinkedIn Spiking Higher on Heavy Volume,kaggle_massive
2012-01-23 00:00:00,"Can A Better Mobile And Online Performance Push Microsoft To $40? (MSFT, YHOO, ARMH, INTC, APPL)",massive_raw_partner_headlines
2012-01-23 12:51:00,Hyperdynamics Provides Drilling Update for Sabu-1 Exploration Well and Seismic Program Offshore Guinea,kaggle_massive
2012-01-23 16:51:00,LinkedIn Trading 1.1% Lower on Heavy Volume; Currently at $72.83,kaggle_massive
2012-01-24 00:00:00,"Three Ways To Play Total Systems Services (TSS, MSFT, BIAUX, ARTQX)",massive_raw_partner_headlines
2012-01-24 13:01:00,General Dynamics Itronix Signs Reseller Agreement with In Motion Technology to Deliver Reliable Connectivity for Vehicle-Rugged Mobile Computing Solutions,kaggle_massive
2012-01-24 18:45:00,LinkedIn Spiking Higher on Heavy Volume,kaggle_massive
2012-01-25 00:00:00,DDR Teams Up with Anna's Linens - Analyst Blog,massive_raw_partner_headlines
2012-01-25 00:00:00,"Is VMware's Road Starting To Turn Uphill? (VMW, MSFT, IBM, BMC)",massive_raw_partner_headlines
2012-01-25 11:36:00,"From Yesterday, Steel Dynamics Reports Q4 EPS $0.14 vs $0.11 Est; Sales $1.86B vs $1.87B Est",kaggle_massive
2012-01-25 12:02:00,General Dynamics Reports Q4 EPS $1.68 May Not Compare vs $1.99 Est; Revenues $9.15B vs $9.29B Est,kaggle_massive
2012-01-25 12:37:00,UPDATE: General Dynamics Posts Drop In Q4 Profit,kaggle_massive
2012-01-25 15:53:00,Deutsche Bank Maintains Buy on Steel Dynamics 4Q Earnings Beat,kaggle_massive
2012-01-25 16:02:00,Jefferies Maintains Buy on Steel Dynamics After 4Q Earnings,kaggle_massive
2012-01-25 16:26:00,Goldman Sachs Maintains Neutral on Steel Dynamics' 4Q Earnings Beat,kaggle_massive
2012-01-25 16:33:00,Bank of America Maintains Buy on Steel Dynamics After 4Q Earnings,kaggle_massive
2012-01-25 17:04:00,General Dynamics Sees 2012 EPS of $7.10-7.20 from Continuing Ops,kaggle_massive
2012-01-25 17:04:00,General Dynamics Spiking Lower,kaggle_massive
2012-01-26 12:13:00,UPDATE: Credit Suisse Raises Target to $82 on General Dynamics,kaggle_massive
2012-01-26 12:26:00,Oppenheimer Downgrades General Dynamics to Perform,kaggle_massive
2012-01-26 12:32:00,UPDATE: Credit Suisse Raises Target to $82 on General Dynamics,kaggle_massive
2012-01-26 14:37:00,UPDATE: Oppenheimer Downgrades General Dynamics to Perform,kaggle_massive
2012-01-26 14:40:00,Gamestop Moving Lower on Reports New Xbox May Not Play Older or Used Games,kaggle_massive
2012-01-26 14:54:00,Morgan Stanley Lowers PT on General Dynamics to $85,kaggle_massive
2012-01-26 15:00:00,General Dynamics Awarded $7 Million Order for U.S. Army Gatling Guns,kaggle_massive
2012-01-26 15:50:00,Hearing Sterne Agee Saying Next Xbox Most LIkely Will Support Older Games,kaggle_massive
2012-01-26 16:12:00,UPDATE: Goldman Sachs Raises PT to $18 on Steel Dynamics,kaggle_massive
2012-01-26 17:11:00,Gamestop Spokesperson Has No Information Regarding Incompatibility Issues of Next Xbox,kaggle_massive
2012-01-26 17:19:00,Five Reasons Why Xbox 720 WILL Play Used Games,kaggle_massive
2012-01-27 00:00:00,"Big Buys In Share Buybacks (PKW, TTFS, AMGN, AZN, MSFT)",massive_raw_partner_headlines
2012-01-27 00:00:00,AngioDynamics Cuts View on Recall - Analyst Blog,massive_raw_partner_headlines
2012-01-27 00:00:00,"Insiders Trading CFX, MSFT, PCYC, HELE",massive_raw_partner_headlines
2012-01-27 00:00:00,"Zacks Industry Outlook Highlights: Lockheed Martin, L-3 Communications, General Dynamics, The Boeing and Northrop Grumman - Press Releases",massive_raw_partner_headlines
2012-01-27 12:45:00,Dahlman Rose Lowers PT on Steel Dynamics to $18,kaggle_massive
2012-01-27 19:13:00,LinkedIn Spiking Higher on Heavy Volume,kaggle_massive
2012-01-28 00:00:00,"Apple, Microsoft, Gilead Boast High Return On Equity",massive_raw_partner_headlines
2012-01-30 00:00:00,"Weekly Top Insider Sells: MSFT, INTC, BCR, MAR",massive_raw_partner_headlines
2012-01-30 00:00:00,"Insiders Trading SPB, MSFT, LULU, MLNK",massive_raw_partner_headlines
2012-01-30 12:48:00,Hyperdynamics Resumes Drilling Offshore Guinea,kaggle_massive
2012-01-30 15:30:00,General Dynamics Awarded Contract by Aerojet for Standard Missile-3 Control Actuators,kaggle_massive
2012-01-30 19:03:00,"Trading Halted in Hyperdynamics, News Pending",kaggle_massive
2012-01-30 19:14:00,Hyperdynamics to Raise $30 Million in Registered Direct Offering,kaggle_massive
2012-01-30 19:27:00,Hyperdynamics Resumes Trading Down 11%,kaggle_massive
2012-01-30 19:34:00,Hyperdynamics Trading 20.2% Lower on Heavy Volume; Currently at $2.69,kaggle_massive
2012-01-31 00:00:00,"Google Will Trounce Microsoft, Yahoo in Search Ads",massive_raw_partner_headlines
2012-01-31 00:00:00,Microsoft Adapts Kinect Game Device For Windows PCs,massive_raw_partner_headlines
2012-01-31 15:31:00,General Dynamics Awarded $24 Million F-35 Lightning II Gun System Contract,kaggle_massive
2012-01-31 15:59:00,LinkedIn Spikes Lower on Heavy Volume,kaggle_massive
2012-02-01 00:00:00,"9 Stocks Hitting 52-Week Highs: MSFT, TJX, BEAV, BIIB, CA, WRB, PVX, MMC, OII",massive_raw_partner_headlines
2012-02-01 15:31:00,General Dynamics and BAE Systems Team to Develop Affordable 'Smart' 81mm Mortar Round,kaggle_massive
2012-02-02 00:00:00,AngioDynamics to Buy Navilyst - Analyst Blog,massive_raw_partner_headlines
2012-02-02 11:23:00,Bank of America Downgrades Steel Dynamics to Neutral,kaggle_massive
2012-02-02 15:22:00,UPDATE: Bank of America Downgrades Steel Dynamics to Neutral,kaggle_massive
2012-02-03 15:00:00,General Dynamics Awarded Defense Information Systems Agency Contract for Omnibus Network Enterprise Program,kaggle_massive
2012-02-03 16:37:00,LinkedIn Spiking Higher on Heavy Volume,kaggle_massive
2012-02-03 16:53:00,Tanzanian Royalty Awards Contract for Preliminary Economic Assessment of Surface Rubble Deposit at Kigosi Gold Project,kaggle_massive
2012-02-06 00:00:00,General Dynamics Gets IT Contract - Analyst Blog,massive_raw_partner_headlines
2012-02-06 00:00:00,NCR Teams with Green Bay Packers - Analyst Blog,massive_raw_partner_headlines
2012-02-06 00:00:00,"Weekly Top Insider Sells: MSFT, BLK, AAPL, MAT and AMGN",massive_raw_partner_headlines
2012-02-07 00:00:00,"Cameron Waiting For The Subsea Story To Surface (CAM, FTI, GE, PBR)",massive_raw_partner_headlines
2012-02-07 15:14:00,UPDATE: Rodman & Renshaw Lowers Price Target on Hyperdynamics to $6,kaggle_massive
2012-02-07 15:16:00,UPDATE: Rodman & Renshaw Lowers Price Target on Hyperdynamics to $6,kaggle_massive
2012-02-08 00:00:00,"LinkedIn: The ""Other Social Network""",massive_raw_partner_headlines
2012-02-08 00:00:00,"LinkedIn: The ""Other Social Network"" (Update 1)",massive_raw_partner_headlines
2012-02-08 00:00:00,Avery Teams with Trimble - Analyst Blog,massive_raw_partner_headlines
2012-02-08 20:00:00,General Dynamics Awarded Contract to Support Naval Medical Logistics Command Investigational Research Worth Up to $49.9M,kaggle_massive
2012-02-08 21:11:00,"Rodman & Renshaw Maintains Outperform Rating on Hyperdynamics Corp, lowers PT to $4.50",kaggle_massive
2012-02-09 00:00:00,"Nuance, LinkedIn: After-Hours Trading",massive_raw_partner_headlines
2012-02-09 00:00:00,"Nuance, LinkedIn: After-Hours Trading (Update 1)",massive_raw_partner_headlines
2012-02-09 18:28:00,LinkedIn Spiking Higher on Heavy Volume; Currently at $76.69,kaggle_massive
2012-02-09 19:47:00,How To Trade LinkedIn After Earnings,kaggle_massive
2012-02-09 21:07:00,LinkedIn Rises 6% on Earnings Beat,kaggle_massive
2012-02-09 21:15:00,Linkedin Guides 2012 Revenue $840-860M vs $834.1M Est; Year EBITDA $155-165M vs $146.8M Est,kaggle_massive
2012-02-09 22:27:00,Earnings Review: True Religion Crushed; LinkedIn Jumps 7%,kaggle_massive
2012-02-10 00:00:00,"Stocks to Watch: NYSE Euronext, LinkedIn",massive_raw_partner_headlines
2012-02-10 00:00:00,"Stocks to Watch: P&G, LinkedIn (Update 1)",massive_raw_partner_headlines
2012-02-10 14:30:00,Hasbro Teams Up with CBS Consumer Products for STAR TREK Toy Line,kaggle_massive
2012-02-10 15:19:00,UPDATE: Goldman Sachs Raises Price Target on LinkedIn to $80,kaggle_massive
2012-02-10 16:22:00,LinkedIn Trading 15% Higher on Heavy Volume; Currently at $87.89,kaggle_massive
2012-02-10 16:51:00,UPDATE: Morgan Stanley Raises PT to $105 on LinkedIn,kaggle_massive
2012-02-10 18:34:00,UPDATE: Collins Stewart Raises Target to $95 on LinkedIn,kaggle_massive
2012-02-13 00:00:00,"Tom Gayner of Markel Corp Buys FII, MSFT, TEVA, COF, V, XOM",massive_raw_partner_headlines
2012-02-13 00:00:00,"Zacks Bull and Bear of the Day Highlights: Tractor Supply, Sears Holdings, NYSE Euronext, Arch Coal and LinkedIn - Press Releases",massive_raw_partner_headlines
2012-02-13 12:31:00,KeyBanc Capital Markets Downgrades Steel Dynamics from Buy to Hold,kaggle_massive
2012-02-13 14:26:00,Hyperdynamics Pops 10% After Drilling in Offshore Guinea Completes,kaggle_massive
2012-02-13 15:45:00,"Textron Spikes Higher on Takeover Chatter, General Dynamics Rumored Buyer at $38",kaggle_massive
2012-02-13 18:02:00,LinkedIn Spiking Higher,kaggle_massive
2012-02-13 18:11:00,General Dynamics Spokesperson Won't Comment on Rumor of Offer for Textron,kaggle_massive
2012-02-13 20:20:00,Textron Spokesperson Would Not Comment on Earlier Chatter Involving General Dynamics and Rumored $38 Offer,kaggle_massive
2012-02-14 21:37:00,Berkshire Raises Stake in General Dynamics to 3.9M Shares,kaggle_massive
2012-02-14 21:46:00,Berkshire Reports Holding 3.9M Shares of General Dynamics,kaggle_massive
2012-02-15 00:00:00,AngioDynamics' NeverTouch Kit OK'd - Analyst Blog,massive_raw_partner_headlines
2012-02-15 12:46:00,Hearing LinkedIn in Talks to Enter China,kaggle_massive
2012-02-15 12:47:00,Linkedin Reportedly In Talks To Enter China -ZD Net,kaggle_massive
2012-02-15 13:25:00,LinkedIn Expanding to China?,kaggle_massive
2012-02-15 21:05:00,Hyperdynamics Encounters Oil Shows in Sabu-1 Well Offshore Guinea-Conakry,kaggle_massive
2012-02-15 21:09:00,Hyperdynamics Spikes Higher After-Hours,kaggle_massive
2012-02-16 00:00:00,"Rackspace Has Already Racked Up A Demanding Valuation (RAX, AMZN, GOOG, HPQ, MSFT)",massive_raw_partner_headlines
2012-02-16 00:00:00,"EA Releases Warp for Xbox, PlayStation - Analyst Blog",massive_raw_partner_headlines
2012-02-16 00:00:00,Steel Dynamics Enters Oversold Territory - Tale of the Tape,massive_raw_partner_headlines
2012-02-16 12:45:00,Rackspace Acquires SharePoint911,kaggle_massive
2012-02-16 14:15:00,Steel Dynamics to Expand Production of Special-Bar-Quality Steels,kaggle_massive
2012-02-16 14:18:00,Hyperdynamics Falls 38% Pre-Market on Disappointing Oil Find,kaggle_massive
2012-02-16 14:29:00,Hyperdynamics Plummets 33% after Poor Oil Discovery,kaggle_massive
2012-02-16 14:38:00,"Hyperdynamics Analyst: This Was an Unsuccessful Well, as it Found Non-Commercial Quantities of Oil; Were Hoping for a Discovery",kaggle_massive
2012-02-16 16:23:00,LinkedIn Trading 3.8% Higher on Heavy Volume; Currently at $91,kaggle_massive
2012-02-20 00:00:00,Microsoft Adds Former Symantec CEO to Board,massive_raw_partner_headlines
2012-02-21 19:15:00,LinkedIn Spiking Lower on Heavy Volume,kaggle_massive
2012-02-22 00:00:00,Netflix Teams TWC to Enhance Content - Analyst Blog,massive_raw_partner_headlines
2012-02-22 00:00:00,"Microsoft Files EU Complaint Against Motorola, Google",massive_raw_partner_headlines
2012-02-22 00:00:00,Microsoft files EU complaint,massive_raw_partner_headlines
2012-02-22 13:21:00,Microsoft Files Complaint With EU Commission Vs Motorola Mobility; Motorola Trying To Block Sales of Microsoft Products,kaggle_massive
2012-02-22 14:29:00,Longbow Downgrades Steel Dynamics to Neutral from Buy,kaggle_massive
2012-02-23 22:06:00,Microsoft Says Motorola Mobility Infringes on Seven Patents,kaggle_massive
2012-02-24 00:00:00,Avnet Teams Up with Smart Storage - Analyst Blog,massive_raw_partner_headlines
2012-02-24 15:00:00,General Dynamics Awarded $8M by U.S. Navy for Virginia-class Submarine Work,kaggle_massive
2012-02-27 00:00:00,"The Job Market Hurts Companies, Too (CAT, BA, SI, APOL, MCD, MSFT, GE)",massive_raw_partner_headlines
2012-02-28 00:00:00,Microsoft Shares Rally On Windows 8 Hopes,massive_raw_partner_headlines
2012-02-28 12:45:00,"BMO Capital Markets Initiates Coverage on LinkedIn at Market Perform, Announces PT of $95",kaggle_massive
2012-02-28 16:59:00,LinkedIn Trading 3% Lower on Heavy Volume; Currently at $86.52,kaggle_massive
2012-02-28 20:24:00,Nokia Analyst: Windows Based Phones Will Need to be Cheaper to Grab Significant Market Share.  The Markets Will Have a Hard Time Accepting Price Points at Their Current Levels.,kaggle_massive
2012-02-29 00:00:00,Microsoft Readies Windows 8 Launch With Preview,massive_raw_partner_headlines
2012-02-29 17:01:00,Qualcomm and Microsoft to Provide Developers with Snapdragon-Based Windows on ARM Test PCs,kaggle_massive
2012-03-01 00:00:00,"Ray Dalio's Biggest Sells - Microsoft and Two Prior Top Holdings: MSFT, CSC, LLL",massive_raw_partner_headlines
2012-03-01 16:08:00,Hearing Chatter LinkedIn May Have Interest in Acquiring Monster Worldwide,kaggle_massive
2012-03-02 00:00:00,Ray Dalio's Biggest Sells - L3 and Two Prior Top Holdings MSFT and CSC,massive_raw_partner_headlines
2012-03-02 11:44:00,Renren Announces the First SNS Application in Microsoft Windows 8 Store,kaggle_massive
2012-03-02 13:06:00,"Marc Andreessen to CNBC: Facebook, Yelp, LinkedIn... No ""90's Startups!",kaggle_massive
2012-03-05 19:30:00,General Dynamics Awarded $5M Air Force Cyber Intelligence Contract,kaggle_massive
2012-03-06 14:12:00,Kohlberg Kravis Roberts Teams Up With Chesapeake Energy,kaggle_massive
2012-03-06 16:45:00,RenRen Spiking Higher on Rumored Contract to Build Government Network in India with Microsoft,kaggle_massive
2012-03-06 20:07:00,LinkedIn Spiking Higher on Heavy Volume; Currently at $86.28,kaggle_massive
2012-03-07 00:00:00,"The Zacks Analyst Blog Highlights: Loews, Diamond Offshore, CNA Financial, Nokia and Microsoft - Press Releases",massive_raw_partner_headlines
2012-03-07 00:00:00,IPG Teams up with FRUKT - Analyst Blog,massive_raw_partner_headlines
2012-03-07 21:31:00,General Dynamics Board Increases Dividend 8.5%,kaggle_massive
2012-03-08 17:15:00,General Dynamics Board Elects Novakovic to Be President and Chief Operating Officer,kaggle_massive
2012-03-09 15:03:00,"China Mobile to Launch TD-SCDMA Windows Phone, Possibly from Nokia",kaggle_massive
2012-03-12 00:00:00,Fluor Teams up with Dow Chemical - Analyst Blog,massive_raw_partner_headlines
2012-03-12 00:00:00,"Douglas Dynamics (PLOW) EVP, CFO and Secretary Robert L Mccormick sells 5,825 Shares",massive_raw_partner_headlines
2012-03-12 00:00:00,"Douglas Dynamics (PLOW) President and CEO James L Janik sells 11,220 Shares",massive_raw_partner_headlines
2012-03-12 00:00:00,"Just Now Starting to Bloom: Cubic Energy (QBC), Inuvo (INUV), Douglas Dynamics (PLOW)",massive_raw_partner_headlines
2012-03-12 11:32:00,Douglas Dynamics Reports Q4 EPS $0.29 vs $0.22 Est; Revenues $60.3M vs $48.83M Est,kaggle_massive
2012-03-13 00:00:00,SIRIUS XM Teams with Ashbury - Analyst Blog,massive_raw_partner_headlines
2012-03-13 08:00:00,My Plan to Sell Microsoft and Other Moves in Coming Months,kaggle_massive
2012-03-13 12:27:00,TomTom Teams With ModusLink for India Expansion,kaggle_massive
2012-03-13 14:45:00,"Morgan Stanley Resumes Overweight, $105 PT on LinkedIn",kaggle_massive
2012-03-13 17:45:00,LinkedIn Spiking Higher on Heavy Volume; Currently at $92.92,kaggle_massive
2012-03-13 17:50:00,LinkedIn Trading 2.9% Higher on Heavy Volume; Currently at $93.29,kaggle_massive
2012-03-14 00:00:00,Discovery teams with Amazon,massive_raw_partner_headlines
2012-03-14 19:30:00,"Oxen Group Initiates Coverage on LinkedIn at Sell, Announces PT of $65",kaggle_massive
2012-03-16 00:00:00,"Analysts' Actions: MSFT, RHT, PCLN",massive_raw_partner_headlines
2012-03-16 00:00:00,"The Zacks Analyst Blog Highlights: Apple, QUALCOMM, Motorola Mobility Holdings, Microsoft and Dick's Sporting Goods - Press Releases",massive_raw_partner_headlines
2012-03-16 00:00:00,Steel Dynamics Warns of Big 1Q Miss,massive_raw_partner_headlines
2012-03-16 12:31:00,Steel Dynamics Guides Q1 EPS $0.18-0.23 vs $0.35 Est,kaggle_massive
2012-03-16 15:08:00,LinkedIn Trading 1.3% Higher on Heavy Volume; Currently at $93.57,kaggle_massive
2012-03-19 00:00:00,LinkedIn Crushing Monster In Web Traffic – But How About Valuation?,massive_raw_partner_headlines
2012-03-19 00:00:00,"Earnings up for ChromaDex, but Future is Even More Compelling (AAPL, F, MSFT)",massive_raw_partner_headlines
2012-03-19 11:02:00,Informatica Announces Cloud Support for Microsoft Dynamics CRM,kaggle_massive
2012-03-19 14:24:00,"UBS Upgrades Steel Dynamics from Neutral to Buy, Raises PT from $16 to $18",kaggle_massive
2012-03-20 14:17:00,Notable Call Options Activity in Steel Dynamics,kaggle_massive
2012-03-20 16:04:00,"Microsoft to Finish Windows 8, Unroll Tablet Strategy to Challenge Apple",kaggle_massive
2012-03-20 18:41:00,LinkedIn Spiking Higher on Heavy Volume; Currently at $90.66,kaggle_massive
2012-03-21 10:15:00,"Goldman Sachs Upgrades LinkedIn from Neutral to Buy, Raises PT from $80 to $135",kaggle_massive
2012-03-21 10:32:00,UPDATE: Goldman Sachs Upgrades LinkedIn to Buy,kaggle_massive
2012-03-21 11:50:00,LinkedIn Rises 6% on Goldman Sachs Upgrade,kaggle_massive
2012-03-21 14:16:00,LinkedIn up 8.2% on Goldman Sachs Upgrade,kaggle_massive
2012-03-21 14:23:00,"LinkedIn Hits $100, First Time Since August 2011",kaggle_massive
2012-03-22 10:47:00,"TiVo, Microsoft Agree To Dismiss Patent Suits Against Each Other",kaggle_massive
2012-03-22 18:03:00,LinkedIn Spokesperson Won't Comment on Chatter They May Bid for Monster Worldwide,kaggle_massive
2012-03-23 15:05:00,Arcelor Mittal Spokesperson Says Rumor of US Steel Takeover Surfaces Yearly around this Time,kaggle_massive
2012-03-26 12:39:00,DigitalGlobe in Two Licensing Pacts with Microsoft,kaggle_massive
2012-03-26 19:00:00,General Dynamics Awarded Ogden Air Logistics Center Design Engineering Support Program Contract; Potential Value $1.9B,kaggle_massive
2012-03-28 00:00:00,General Dynamics (GD) Dividend Stock Analysis,massive_raw_partner_headlines
2012-03-28 13:35:00,Huntington Competing with General Dynamics for Nine Destroyers,kaggle_massive
2012-03-29 00:00:00,"Can Lionbridge Technologies Find Its Roar? (LIOX, MSFT, IBM, GOOG)",massive_raw_partner_headlines
2012-03-29 00:00:00,"Teradata On A Tear (TDC, IBM, ORCL, MSFT)",massive_raw_partner_headlines
2012-03-29 11:00:00,"Kratos Teams With SAIC for $22.5 Million Multiple Award Contract to Provide Command, Control, Communications, Computers, and Intelligence (C4I) Support",kaggle_massive
2012-03-29 12:23:00,Did Microsoft Kill Off an Industry This Week?,kaggle_massive
2012-03-29 16:00:00,General Dynamics Delivers MK19 Grenade Machine Guns to U.S. Army,kaggle_massive
2012-03-30 00:00:00,"Zacks' Voice of the People highlights opportunities with U.S. Steel, Nucor, Steel Dynamics and AK Steel Holdings - Press Releases",massive_raw_partner_headlines
2012-03-30 00:00:00,Triumph Teams Up With DAHER - Analyst Blog,massive_raw_partner_headlines
2012-03-30 12:28:00,Hearing LinkedIn Upgraded from Neutral to Positive at Susquehanna,kaggle_massive
2012-03-30 15:22:00,Microsoft Seeks Restraining Order In Motorola Patent Case,kaggle_massive
2012-04-02 14:46:00,LinkedIn Site Currently Down,kaggle_massive
2012-04-02 18:00:00,General Dynamics to Support Army Private Cloud Under 5-Year Contract,kaggle_massive
2012-04-03 15:00:00,General Dynamics Awarded $25 Million for Submarine and Carrier Maintenance Work,kaggle_massive
2012-04-03 15:13:00,"Morning Social Media Outlook for Tuesday April 3 (TAP, FTNT, NFLX, MSFT)",kaggle_massive
2012-04-04 16:25:00,Is Microsoft Building a Siri Killer?,kaggle_massive
2012-04-05 12:44:00,Hearing LinkedIn Downgraded from Outperform to Market Perform at Raymond James,kaggle_massive
2012-04-05 13:33:00,LinkedIn Spiking Higher on Heavy Volume; Currently at $98.72,kaggle_massive
2012-04-05 14:01:00,General Dynamics Awarded $8M for F/A-18E/F Gun Systems,kaggle_massive
2012-04-09 00:00:00,You've Got Patents: AOL Sells Patents To Microsoft,massive_raw_partner_headlines
2012-04-09 00:00:00,"Stock Futures Slumped on Weak Jobs Report. Stocks to Watch: AA, AOL, AAPL, BAC, LLY, MSFT, MCP, SNE",massive_raw_partner_headlines
2012-04-09 00:00:00,General Dynamics Wins Contract - Analyst Blog,massive_raw_partner_headlines
2012-04-09 00:00:00,"Stocks to Watch: AVP, AOL, MSFT & More",hf_sp500
2012-04-09 00:00:00,Microsoft Buys 800 AOL Patents For $1.1 Billion,massive_raw_partner_headlines
2012-04-09 00:00:00,AOL to Sell 800 Patents to Microsoft in $1.1B Deal,massive_raw_partner_headlines
2012-04-09 00:00:00,You've Got Patents! Microsoft Pays $1B for Batch of AOL Patents,massive_raw_partner_headlines
2012-04-09 00:00:00,How AOL's Microsoft Deal Could Boost RIM,massive_raw_partner_headlines
2012-04-09 00:00:00,AOL to Sell 800 Patents to Microsoft in $1B Deal: Hot Trends,massive_raw_partner_headlines
2012-04-09 11:04:00,AOL and Microsoft Announce $1.056B Patent Deal,kaggle_massive
2012-04-09 11:05:00,UPDATE: AOL and Microsoft Announce $1.056B Patent Deal,kaggle_massive
2012-04-09 11:17:00,AOL Rises 41% Pre-Market on Patent Deal with Microsoft,kaggle_massive
2012-04-09 12:00:00,AOL to Sell Over 800 Patents to Microsoft,kaggle_massive
2012-04-09 13:43:00,Option Alert: AOL April 21 Call Rises 8700% on Patent Deal with Microsoft,kaggle_massive
2012-04-09 16:30:00,AOL CEO: Company Will Generate $100M from Patents Licensed to Microsoft -Bloomberg,kaggle_massive
2012-04-09 17:42:00,"RIMM Analyst: AOL/MSFT Deal Potentially Increases Value to RIMM's Patents, But Question is will RIMM Sell/Separate Business' or Keep the Patents for Counter-Suits",kaggle_massive
2012-04-10 01:37:00,Why we cut loose our Microsoft position and like Frontier,kaggle_massive
2012-04-11 00:00:00,"Kiplinger says Earthlink Attractive in Recent Article (ELNK, MSFT, YHOO)",massive_raw_partner_headlines
2012-04-11 10:22:00,"Deutsche Bank Maintains General Dynamics at Buy, Raises PT from $80 to $83",kaggle_massive
2012-04-11 19:03:00,"Nokia 900 Design Reveals Microsoft, Qualcom Cooperation -Bloomberg",kaggle_massive
2012-04-12 10:18:00,"Morgan Stanley Maintains LinkedIn at Overweight, Raises PT from $105 to $115",kaggle_massive
2012-04-12 10:40:00,UPDATE: Morgan Stanley Raises PT to $115 on LinkedIn,kaggle_massive
2012-04-12 18:15:00,Yahoo! to Dump Bing for Google?,kaggle_massive
2012-04-13 00:00:00,Army Contract for General Dynamics - Analyst Blog,massive_raw_partner_headlines
2012-04-13 00:00:00,Microsoft's Future Remains 'Cloudy',massive_raw_partner_headlines
2012-04-13 12:03:00,BrightPoint and Microsoft Announce Launch of Online Store for Windows Phones in the United Arab Emirates,kaggle_massive
2012-04-13 12:03:41,BrightPoint and Microsoft Announce Launch of Online Store for Windows Phones in the United Arab Emirates,kaggle_analyst_raw_analyst_ratings.csv
2012-04-15 14:45:00,"Earnings Expectations for the Week of April 16 (GS, MSFT, MCD)",kaggle_massive
2012-04-16 00:00:00,"Is Google About To Offer A Big Dividend? (MSFT, GOOG, INTC, SI, NTT)",massive_raw_partner_headlines
2012-04-17 00:00:00,"Heavy Insider Buying as Price Falls at AngioDynamics (ANGO, TEVA, OPK)",massive_raw_partner_headlines
2012-04-17 00:00:00,Windows 8 For ARM Processors Now Has A Real Name,massive_raw_partner_headlines
2012-04-17 18:31:00,General Dynamics Awarded $10M Contract by LiveTV for Commercial Airline Radomes,kaggle_massive
2012-04-17 19:04:00,Linkedin Expanding in Japan -Nikkei,kaggle_massive
2012-04-18 10:37:00,Hyperdynamics to Commence a Farm-out of a Portion of its Offshore Guinea Interest,kaggle_massive
2012-04-18 15:10:00,Did Microsoft Make a Mistake Buying AOL's Patents?,kaggle_massive
2012-04-18 15:30:00,General Dynamics Awarded $78 Million for Virginia-class Submarine Procurement,kaggle_massive
2012-04-19 00:00:00,Microsoft's Hopes Rest on Windows 8,massive_raw_partner_headlines
2012-04-19 00:00:00,General Dynamics Wins Navy Contract - Analyst Blog,massive_raw_partner_headlines
2012-04-19 00:00:00,"5 Stocks To Analyze Before Thursday (MSFT, MS, NYT, SNDK, VZ)",massive_raw_partner_headlines
2012-04-19 00:00:00,"Travelers, Verizon, Microsoft: Dow Midday Movers",massive_raw_partner_headlines
2012-04-19 13:01:00,General Dynamics and Rheinmetall Defence Form Tank Ammunition Joint Venture Company,kaggle_massive
2012-04-19 13:47:00,LinkedIn Trading 2.2% Higher on Heavy Volume; Currently at $107.29,kaggle_massive
2012-04-19 17:57:00,CORRECT: Microsoft Said to Plan to Sell Most of Patents Bought from AOL -Bloomberg,kaggle_massive
2012-04-19 17:58:00,UPDATE: Facebook Said to Have Bid for AOL Patents Before Microsoft -Bloomberg,kaggle_massive
